complaint_text,topic
"Dear support team, banking app keeps crashing after I tap on 'View Statement'. Other features work fine. I'm considering switching banks over this.",mobile_app_crash
I am extremely frustrated because my ETC card is not being detected at any toll booth since yesterday. I will escalate to the regulator if this is not resolved.,etc_card_toll
"I can see my pending transactions but they never cleared, and my available balance is wrong. I will escalate to the regulator if this is not resolved.",account_balance
ETC card top-up via ATM was successful but the balance on the card wasn't updated. This is affecting my daily life.,etc_card_topup
ETC card top-up via ATM was successful but the balance on the card wasn't updated.,etc_card_topup
"Dear support team, login button is not responding on the mobile banking app. I've tapped it dozens of times.",mobile_app_login
"Hi, I'm writing to complain that eTC card top-up via ATM was successful but the balance on the card wasn't updated. This is affecting my daily life.",etc_card_topup
"Dear support team, mobile app transfer failed midway. The money left my account but the recipient didn't receive it. I will escalate to the regulator if this is not resolved.",mobile_app_transfer
I've been a loyal customer for years and now my ETC card registration shows active but the toll system keeps rejecting it.,etc_card_toll
This is unacceptable. my debit card was blocked due to 'suspicious activity' but all transactions were made by me. I expect a response within 24 hours.,debit_card_blocked
I've been a loyal customer for years and now the ATM shows my transaction was successful but didn't give me the cash. I expect a response within 24 hours.,debit_card_atm
I'm contacting you because the app freezes for 5 minutes every time I try to view my credit card bill.,mobile_app_crash
"Hi, I'm writing to complain that i inserted my debit card in your ATM and it got stuck. The machine ate my card. This is affecting my daily life.",debit_card_atm
I've noticed regular small debits from my account that I don't recognize. Possible fraud. I will escalate to the regulator if this is not resolved.,account_balance
Banking app keeps crashing after I tap on 'View Statement'. Other features work fine. I expect a response within 24 hours.,mobile_app_crash
This is my third complaint about this issue. login button is not responding on the mobile banking app. I've tapped it dozens of times.,mobile_app_login
"Dear support team, i can't find the ETC card top-up option in the banking app anymore. It seems to have disappeared. I will escalate to the regulator if this is not resolved.",etc_card_topup
I need urgent help — the app freezes for 5 minutes every time I try to view my credit card bill.,mobile_app_crash
The transfer confirmation page in the app keeps refreshing without completing the transaction. Please resolve this immediately.,mobile_app_transfer
"This is unacceptable. i can see my pending transactions but they never cleared, and my available balance is wrong.",account_balance
I'm contacting you because i successfully log into online banking but all menu options are greyed out and unclickable. Please resolve this immediately.,online_banking_access
I'm contacting you because my credit card ending in 1996 was declined at a AEON Mall store even though I have available credit. I'm considering switching banks over this.,credit_card_declined
The online banking portal redirects me to an error page every time I try to log in. Please resolve this immediately.,online_banking_access
"Credit card declined for an online purchase of RM 1,130.01. My card is active and not expired. I'm considering switching banks over this.",credit_card_declined
I need urgent help — my ETC card was not recognized at the toll booth on the highway today.,etc_card_toll
This is my third complaint about this issue. i traveled abroad and my debit card was blocked without warning. I have no access to cash. I will escalate to the regulator if this is not resolved.,debit_card_blocked
App closes unexpectedly while I'm in the middle of making a payment. Very frustrating. Please resolve this immediately.,mobile_app_crash
"Dear support team, online banking shows my old address and I cannot update my profile. The save button is broken. I'm considering switching banks over this.",online_banking_access
I'm contacting you because online top-up for my ETC card failed but the payment was debited from my bank account.,etc_card_topup
This is my third complaint about this issue. top-up transaction for my ETC card is showing 'processing' for 48 hours with no update. Please resolve this immediately.,etc_card_topup
"Dear support team, i'm not getting 2FA codes via your banking app. My phone number is correct in your system. I expect a response within 24 hours.",mobile_app_otp
App closes unexpectedly while I'm in the middle of making a payment. Very frustrating.,mobile_app_crash
I've been a loyal customer for years and now the mobile app is saying my OTP is incorrect even though I'm entering it exactly as received. Please resolve this immediately.,mobile_app_otp
I'm contacting you because debit card shows as frozen in the app but I didn't freeze it. Please unblock it. I'm considering switching banks over this.,debit_card_blocked
I'm contacting you because aTM withdrew money from my account but dispensed the wrong amount. I expect a response within 24 hours.,debit_card_atm
I've been a loyal customer for years and now my credit card interest rate was changed without prior notification. My bill is much higher than expected. Please resolve this immediately.,credit_card_billing
I'm contacting you because your app has been crashing non-stop since the latest iOS update. Please release a patch. Please resolve this immediately.,mobile_app_crash
"Dear support team, the app asks for my password then immediately freezes. I have to force close it and start over.",mobile_app_login
This is unacceptable. aTM withdrew money from my account but dispensed the wrong amount. I expect a response within 24 hours.,debit_card_atm
This is unacceptable. i'm unable to reset my online banking password. The 'Forgot Password' link doesn't work.,online_banking_access
"Dear support team, my new debit card was blocked before I even activated it. I cannot make any purchases. I'm considering switching banks over this.",debit_card_blocked
"Dear support team, i was charged RM 2,668.44 for a service I cancelled two months ago. Still appearing on my card.",credit_card_billing
"Hi, I'm writing to complain that i'm unable to make overseas transfers via the app. It keeps timing out at the final step.",mobile_app_transfer
"Hi, I'm writing to complain that my card was declined for a small transaction of RM 2,686.59. This makes no sense given my credit limit. I expect a response within 24 hours.",credit_card_declined
"This is unacceptable. my card was declined for a small transaction of RM 1,372.58. This makes no sense given my credit limit.",credit_card_declined
"Dear support team, i tried to withdraw RM 3,554.58 from the ATM but it failed and I was still charged. I will escalate to the regulator if this is not resolved.",debit_card_atm
I am extremely frustrated because online banking login page is down. I've tried multiple browsers and devices.,online_banking_access
Top-up transaction for my ETC card is showing 'processing' for 48 hours with no update. This is affecting my daily life.,etc_card_topup
The 2FA code sent by your bank is always invalid even though I enter it right away. This is affecting my daily life.,mobile_app_otp
I am extremely frustrated because cannot sign into mobile banking — it keeps asking me to re-register my device even though I've done it multiple times. This is affecting my daily life.,mobile_app_login
I am extremely frustrated because i tried to use my CitiCore Bank debit card and got a 'Card restricted' message. I haven't done anything wrong. I will escalate to the regulator if this is not resolved.,debit_card_blocked
Debit card suddenly stopped working. I called customer service but they couldn't explain why. I'm considering switching banks over this.,debit_card_blocked
I keep getting 'Card declined' error when using my credit card for contactless payments.,credit_card_declined
I've been a loyal customer for years and now eTC card reader at the KLCC toll failed to scan my card. The barrier didn't open. I'm considering switching banks over this.,etc_card_toll
"Hi, I'm writing to complain that eTC card works at some toll booths but not others. Inconsistent behavior is causing issues. I'm considering switching banks over this.",etc_card_toll
This is unacceptable. my credit card keeps getting declined even though I paid off the full balance last week. I expect a response within 24 hours.,credit_card_declined
Credit card is being declined for international online purchases. Please check if international transactions are blocked.,credit_card_declined
This is unacceptable. online banking session times out in 30 seconds even when I'm actively using it. I will escalate to the regulator if this is not resolved.,online_banking_access
I've been a loyal customer for years and now there are duplicate debits on my account that don't match any transaction I made. This is affecting my daily life.,account_balance
I need urgent help — my debit card works at ATMs but is declined at POS terminals in shops. I expect a response within 24 hours.,debit_card_blocked
This is my third complaint about this issue. i did a balance inquiry at the ATM and it showed a lower balance than what's in my account. I expect a response within 24 hours.,debit_card_atm
"Dear support team, the fingerprint login on my banking app suddenly stopped working. I cannot get into my account at all. I expect a response within 24 hours.",mobile_app_login
There is an unknown charge from a merchant I've never heard of on my credit card bill.,credit_card_billing
I've requested OTP 10 times in the last hour and haven't received a single one. I'm considering switching banks over this.,mobile_app_otp
"I'm embarrassed — my Unified Bank credit card was declined in front of everyone at the restaurant, even with sufficient credit limit.",credit_card_declined
"Every time I try to log into the MegaBank app, it shows an error code 2519 and kicks me out. I'm considering switching banks over this.",mobile_app_login
This is my third complaint about this issue. online banking login page is down. I've tried multiple browsers and devices. Please resolve this immediately.,online_banking_access
I need urgent help — internet banking is not loading on my computer. I need to transfer funds urgently. Please resolve this immediately.,online_banking_access
"Hi, I'm writing to complain that your app has been crashing non-stop since the latest iOS update. Please release a patch. I expect a response within 24 hours.",mobile_app_crash
This is my third complaint about this issue. online top-up for my ETC card failed but the payment was debited from my bank account. I will escalate to the regulator if this is not resolved.,etc_card_topup
"This is my third complaint about this issue. my account balance is showing incorrect information. There is RM 2,027.34 missing that I cannot account for. Please resolve this immediately.",account_balance
ETC card top-up via ATM was successful but the balance on the card wasn't updated. I'm considering switching banks over this.,etc_card_topup
This is my third complaint about this issue. the ATM shows my transaction was successful but didn't give me the cash. I will escalate to the regulator if this is not resolved.,debit_card_atm
"Hi, I'm writing to complain that the toll plaza scanner rejected my ETC card three times. I had to pay cash as a result. I expect a response within 24 hours.",etc_card_toll
I've been a loyal customer for years and now the app asks for my password then immediately freezes. I have to force close it and start over. I expect a response within 24 hours.,mobile_app_login
"Dear support team, the toll system said my ETC card was invalid even though it's registered and topped up. I'm considering switching banks over this.",etc_card_toll
This is unacceptable. eTC card transponder seems to have failed. I'm getting error beeps at every toll plaza.,etc_card_toll
"Hi, I'm writing to complain that credit card is being declined for international online purchases. Please check if international transactions are blocked.",credit_card_declined
"Hi, I'm writing to complain that my account statement shows a different balance than what the ATM and app display. This is affecting my daily life.",account_balance
I am extremely frustrated because eTC card auto top-up feature stopped working. My card balance is zero and I can't pay tolls.,etc_card_topup
I am extremely frustrated because the bank blocked my debit card without sending me a notification or reason. This is affecting my daily life.,debit_card_blocked
"Dear support team, i'm experiencing constant app crashes on my Pixel 8. The app is unusable right now. I'm considering switching banks over this.",mobile_app_crash
ATM dispensed short of the requested amount but debited my account for the full amount. I expect a response within 24 hours.,debit_card_atm
I'm contacting you because i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted. Please resolve this immediately.,etc_card_topup
Mobile app keeps logging me out immediately after I sign in. This is happening on my Huawei P60. This is affecting my daily life.,mobile_app_login
My new debit card was blocked before I even activated it. I cannot make any purchases. Please resolve this immediately.,debit_card_blocked
"Dear support team, i tried to use my credit card at Watsons but it was declined without any reason.",credit_card_declined
I'm contacting you because the app freezes for 5 minutes every time I try to view my credit card bill.,mobile_app_crash
The interbank transfer feature in your app has been broken for 3 days. I urgently need to move funds. This is affecting my daily life.,mobile_app_transfer
My debit card works at ATMs but is declined at POS terminals in shops. Please resolve this immediately.,debit_card_blocked
I am extremely frustrated because your app has been crashing non-stop since the latest iOS update. Please release a patch. This is affecting my daily life.,mobile_app_crash
This is unacceptable. my account shows a credit reversal that I never initiated. Balance is now lower than expected. I'm considering switching banks over this.,account_balance
I've been a loyal customer for years and now i was charged for an ATM withdrawal that never happened. The machine malfunctioned. I expect a response within 24 hours.,debit_card_atm
"Dear support team, the bank blocked my debit card without sending me a notification or reason. Please resolve this immediately.",debit_card_blocked
I tried to use my PrimeBank debit card and got a 'Card restricted' message. I haven't done anything wrong. Please resolve this immediately.,debit_card_blocked
ATM dispensed short of the requested amount but debited my account for the full amount.,debit_card_atm
I need urgent help — i've noticed regular small debits from my account that I don't recognize. Possible fraud. I'm considering switching banks over this.,account_balance
I need urgent help — app crashes when I try to upload a photo of my check for mobile deposit.,mobile_app_crash
"Hi, I'm writing to complain that my credit card minimum payment due is incorrect. The calculation doesn't match my statement.",credit_card_billing
This is unacceptable. my account statement shows a different balance than what the ATM and app display. I expect a response within 24 hours.,account_balance
"Dear support team, eTC card auto reload failed multiple times this month, leaving me unable to use the highway.",etc_card_topup
"I was charged RM 2,090.62 for a service I cancelled two months ago. Still appearing on my card.",credit_card_billing
"Dear support team, my credit card minimum payment due is incorrect. The calculation doesn't match my statement.",credit_card_billing
I've been a loyal customer for years and now my credit card interest rate was changed without prior notification. My bill is much higher than expected. I'm considering switching banks over this.,credit_card_billing
"Dear support team, the transfer confirmation page in the app keeps refreshing without completing the transaction.",mobile_app_transfer
"This is my third complaint about this issue. i topped up my ETC card RM 4,055.46 but the toll system still shows zero balance. I'm considering switching banks over this.",etc_card_topup
Mobile banking app doubled my transfer — debited my account twice for a single transaction. I expect a response within 24 hours.,mobile_app_transfer
ATM gave me an error message and kept my card. Transaction reference: TXN-CAHV-248902. Please resolve this immediately.,debit_card_atm
"Hi, I'm writing to complain that i was fined for not paying toll because my ETC card wasn't recognized. Please help.",etc_card_toll
ETC card transponder seems to have failed. I'm getting error beeps at every toll plaza.,etc_card_toll
I'm contacting you because i tried to top up my ETC card via the mobile app but the top-up failed and money was deducted.,etc_card_topup
I've been a loyal customer for years and now cannot sign into mobile banking — it keeps asking me to re-register my device even though I've done it multiple times.,mobile_app_login
"Dear support team, my credit card statement shows a late fee even though I paid the minimum amount on time. Please resolve this immediately.",credit_card_billing
Cannot sign into mobile banking — it keeps asking me to re-register my device even though I've done it multiple times.,mobile_app_login
I am extremely frustrated because i attempted an urgent bank transfer but the app gave an error and I cannot see if it went through.,mobile_app_transfer
My debit card was suddenly blocked. I cannot use it for any transactions. I will escalate to the regulator if this is not resolved.,debit_card_blocked
This is my third complaint about this issue. i transferred money in but my account balance hasn't updated. The funds seem to have disappeared. I'm considering switching banks over this.,account_balance
I'm contacting you because i returned a product but the refund hasn't appeared on my credit card statement after 3 weeks. I will escalate to the regulator if this is not resolved.,credit_card_billing
I am extremely frustrated because my credit card minimum payment due is incorrect. The calculation doesn't match my statement. Please resolve this immediately.,credit_card_billing
"I've been a loyal customer for years and now i tried to transfer RM 1,549.94 to my savings account via the mobile app but the transaction failed and the money is gone.",mobile_app_transfer
I'm contacting you because online banking login page is down. I've tried multiple browsers and devices.,online_banking_access
I've been a loyal customer for years and now my credit card bill shows a foreign transaction fee for a purchase I made domestically. Please resolve this immediately.,credit_card_billing
I've been a loyal customer for years and now i cannot use my debit card online. It's being declined for all internet purchases. This is affecting my daily life.,debit_card_blocked
There is an unknown charge from a merchant I've never heard of on my credit card bill. Please resolve this immediately.,credit_card_billing
"Dear support team, the one-time password your app sends has already expired by the time I receive it on my phone. I expect a response within 24 hours.",mobile_app_otp
I see charges on my credit card from a date when the card was in my wallet and unused. Please resolve this immediately.,credit_card_billing
This is my third complaint about this issue. my credit card transaction was declined at a supermarket. I had more than enough credit available. Please resolve this immediately.,credit_card_declined
I'm contacting you because the one-time password your app sends has already expired by the time I receive it on my phone. I will escalate to the regulator if this is not resolved.,mobile_app_otp
I keep getting 'Card declined' error when using my credit card for contactless payments. I'm considering switching banks over this.,credit_card_declined
"I am extremely frustrated because eTC card auto reload failed multiple times this month, leaving me unable to use the highway. Please resolve this immediately.",etc_card_topup
"Hi, I'm writing to complain that i'm unable to make overseas transfers via the app. It keeps timing out at the final step. I will escalate to the regulator if this is not resolved.",mobile_app_transfer
This is my third complaint about this issue. my debit card got stuck in the ATM slot. It won't come out and the screen has gone blank.,debit_card_atm
I am extremely frustrated because i'm unable to reset my online banking password. The 'Forgot Password' link doesn't work.,online_banking_access
I've been a loyal customer for years and now banking app keeps crashing after I tap on 'View Statement'. Other features work fine.,mobile_app_crash
I'm being charged an annual fee I never agreed to on my credit card account. This is affecting my daily life.,credit_card_billing
The online banking portal redirects me to an error page every time I try to log in. Please resolve this immediately.,online_banking_access
I'm contacting you because i was billed twice for the same transaction at Shell on my credit card. I'm considering switching banks over this.,credit_card_billing
"I need urgent help — aTM swallowed my debit card and didn't dispense the RM 3,142.98 I requested.",debit_card_atm
The banking app on my Huawei P60 won't let me sign in. I've tried resetting my password three times but the login still fails. This is affecting my daily life.,mobile_app_login
I'm contacting you because online top-up for my ETC card failed but the payment was debited from my bank account. This is affecting my daily life.,etc_card_topup
I've been a loyal customer for years and now eTC card reader at the Petaling Jaya toll failed to scan my card. The barrier didn't open. I expect a response within 24 hours.,etc_card_toll
I am extremely frustrated because online top-up for my ETC card failed but the payment was debited from my bank account.,etc_card_topup
I need urgent help — i was billed twice for the same transaction at Watsons on my credit card. This is affecting my daily life.,credit_card_billing
I've been a loyal customer for years and now my debit card was blocked after one failed PIN attempt. This is very inconvenient.,debit_card_blocked
I updated the app last night and now I can't log in. The screen goes blank after I enter my credentials. I will escalate to the regulator if this is not resolved.,mobile_app_login
This is unacceptable. my credit card ending in 9070 was declined at a Shopee store even though I have available credit.,credit_card_declined
"Dear support team, my salary was credited but an unauthorized debit brought my balance to nearly zero. Please resolve this immediately.",account_balance
I attempted an urgent bank transfer but the app gave an error and I cannot see if it went through. I'm considering switching banks over this.,mobile_app_transfer
I've been a loyal customer for years and now i successfully log into online banking but all menu options are greyed out and unclickable. I'm considering switching banks over this.,online_banking_access
App crashes when I try to upload a photo of my check for mobile deposit. This is affecting my daily life.,mobile_app_crash
"Dear support team, my savings account balance dropped by RM 3,661.13 overnight with no transaction showing on my statement.",account_balance
I am extremely frustrated because my debit card was blocked due to 'suspicious activity' but all transactions were made by me. This is affecting my daily life.,debit_card_blocked
I've been a loyal customer for years and now my debit card was suddenly blocked. I cannot use it for any transactions. This is affecting my daily life.,debit_card_blocked
"Dear support team, my credit card transaction was declined at a supermarket. I had more than enough credit available.",credit_card_declined
This is unacceptable. i'm locked out of online banking after too many incorrect password attempts. Please reset my access. I will escalate to the regulator if this is not resolved.,online_banking_access
I'm contacting you because my ETC card is not being detected at any toll booth since yesterday. This is affecting my daily life.,etc_card_toll
My credit card minimum payment due is incorrect. The calculation doesn't match my statement.,credit_card_billing
"Hi, I'm writing to complain that the transfer confirmation page in the app keeps refreshing without completing the transaction.",mobile_app_transfer
I'm unable to make overseas transfers via the app. It keeps timing out at the final step. Please resolve this immediately.,mobile_app_transfer
I've been a loyal customer for years and now the banking app on my iPhone 15 won't let me sign in. I've tried resetting my password three times but the login still fails. Please resolve this immediately.,mobile_app_login
"Dear support team, my debit card was blocked after one failed PIN attempt. This is very inconvenient. I'm considering switching banks over this.",debit_card_blocked
This is unacceptable. i tried to use my MegaBank debit card and got a 'Card restricted' message. I haven't done anything wrong.,debit_card_blocked
"This is my third complaint about this issue. i see a charge of RM 1,998.20 on my credit card statement that I did not authorize. I will escalate to the regulator if this is not resolved.",credit_card_billing
The 2FA code sent by your bank is always invalid even though I enter it right away. I expect a response within 24 hours.,mobile_app_otp
"Dear support team, your mobile app login page just spins and never loads. I've been unable to access my account since March 22, 2026.",mobile_app_login
I need urgent help — login button is not responding on the mobile banking app. I've tapped it dozens of times.,mobile_app_login
I am extremely frustrated because i received a toll violation notice even though my ETC card was properly installed.,etc_card_toll
I'm contacting you because online top-up for my ETC card failed but the payment was debited from my bank account. I expect a response within 24 hours.,etc_card_topup
"I need urgent help — i drove through the toll lane and the ETC system didn't detect my card, causing a fine. I will escalate to the regulator if this is not resolved.",etc_card_toll
This is unacceptable. my account statement shows a different balance than what the ATM and app display.,account_balance
I cannot use my debit card online. It's being declined for all internet purchases. I expect a response within 24 hours.,debit_card_blocked
Debit card declined at ATM even though I entered the correct PIN and have sufficient balance.,debit_card_atm
I am extremely frustrated because my ETC card always worked before but suddenly stopped being recognized at toll gates.,etc_card_toll
The app freezes for 5 minutes every time I try to view my credit card bill.,mobile_app_crash
Banking app keeps crashing after I tap on 'View Statement'. Other features work fine. Please resolve this immediately.,mobile_app_crash
I am extremely frustrated because my account shows a credit reversal that I never initiated. Balance is now lower than expected. I expect a response within 24 hours.,account_balance
This is my third complaint about this issue. i deposited a cheque 5 days ago but it hasn't appeared in my account balance.,account_balance
"Dear support team, my savings account balance dropped by RM 3,052.09 overnight with no transaction showing on my statement. This is affecting my daily life.",account_balance
I need urgent help — online banking login page is down. I've tried multiple browsers and devices.,online_banking_access
My debit card was blocked due to 'suspicious activity' but all transactions were made by me. I expect a response within 24 hours.,debit_card_blocked
I keep requesting OTP but it never arrives. I've checked my signal and SMS inbox. Please resolve this immediately.,mobile_app_otp
"Hi, I'm writing to complain that i've been waiting 3 days for an ETC top-up to reflect on my card. Customer service is not helping.",etc_card_topup
"Dear support team, i'm being charged an annual fee I never agreed to on my credit card account.",credit_card_billing
My debit card works at ATMs but is declined at POS terminals in shops.,debit_card_blocked
"Hi, I'm writing to complain that the online banking portal redirects me to an error page every time I try to log in.",online_banking_access
"Hi, I'm writing to complain that internet banking is not loading on my computer. I need to transfer funds urgently. This is affecting my daily life.",online_banking_access
I returned a product but the refund hasn't appeared on my credit card statement after 3 weeks.,credit_card_billing
This is unacceptable. online banking session times out in 30 seconds even when I'm actively using it. I'm considering switching banks over this.,online_banking_access
This is my third complaint about this issue. my debit card was blocked due to 'suspicious activity' but all transactions were made by me. I'm considering switching banks over this.,debit_card_blocked
I've been a loyal customer for years and now the ATM near Petaling Jaya is broken and captured my debit card. Please retrieve it urgently. Please resolve this immediately.,debit_card_atm
Mobile banking app doubled my transfer — debited my account twice for a single transaction. Please resolve this immediately.,mobile_app_transfer
"I need urgent help — i tried to transfer RM 2,464.58 to my savings account via the mobile app but the transaction failed and the money is gone.",mobile_app_transfer
"Dear support team, i updated the app last night and now I can't log in. The screen goes blank after I enter my credentials. I'm considering switching banks over this.",mobile_app_login
I need urgent help — eTC card top-up via ATM was successful but the balance on the card wasn't updated. I expect a response within 24 hours.,etc_card_topup
I've been a loyal customer for years and now my credit card statement shows a late fee even though I paid the minimum amount on time. I expect a response within 24 hours.,credit_card_billing
"I've been a loyal customer for years and now my OTP SMS is arriving 20 minutes late, causing the code to expire before I can use it.",mobile_app_otp
I'm unable to make overseas transfers via the app. It keeps timing out at the final step. I expect a response within 24 hours.,mobile_app_transfer
I am extremely frustrated because eTC card top-up via ATM was successful but the balance on the card wasn't updated. I expect a response within 24 hours.,etc_card_topup
My credit card statement shows a late fee even though I paid the minimum amount on time. I will escalate to the regulator if this is not resolved.,credit_card_billing
"Hi, I'm writing to complain that i'm being charged an annual fee I never agreed to on my credit card account. I will escalate to the regulator if this is not resolved.",credit_card_billing
This is unacceptable. i was charged for an ATM withdrawal that never happened. The machine malfunctioned. This is affecting my daily life.,debit_card_atm
I need urgent help — oTP verification keeps failing. The code you send doesn't match what the app expects. Please resolve this immediately.,mobile_app_otp
Debit card suddenly stopped working. I called customer service but they couldn't explain why. I'm considering switching banks over this.,debit_card_blocked
App closes unexpectedly while I'm in the middle of making a payment. Very frustrating. Please resolve this immediately.,mobile_app_crash
I'm experiencing constant app crashes on my iPhone 14 Pro. The app is unusable right now. I will escalate to the regulator if this is not resolved.,mobile_app_crash
This is my third complaint about this issue. debit card suddenly stopped working. I called customer service but they couldn't explain why. This is affecting my daily life.,debit_card_blocked
I am extremely frustrated because the banking app on my Samsung Galaxy S24 won't let me sign in. I've tried resetting my password three times but the login still fails. I'm considering switching banks over this.,mobile_app_login
I am extremely frustrated because i updated the app last night and now I can't log in. The screen goes blank after I enter my credentials. I will escalate to the regulator if this is not resolved.,mobile_app_login
"This is my third complaint about this issue. i see a charge of RM 3,329.12 on my credit card statement that I did not authorize. Please resolve this immediately.",credit_card_billing
I've been a loyal customer for years and now oTP verification keeps failing. The code you send doesn't match what the app expects.,mobile_app_otp
This is unacceptable. the app freezes for 5 minutes every time I try to view my credit card bill. I expect a response within 24 hours.,mobile_app_crash
"Dear support team, i'm experiencing constant app crashes on my iPhone 14 Pro. The app is unusable right now.",mobile_app_crash
I was billed twice for the same transaction at Shopee on my credit card.,credit_card_billing
This is unacceptable. the fingerprint login on my banking app suddenly stopped working. I cannot get into my account at all. I expect a response within 24 hours.,mobile_app_login
Online banking session times out in 30 seconds even when I'm actively using it. I expect a response within 24 hours.,online_banking_access
I need urgent help — i've noticed regular small debits from my account that I don't recognize. Possible fraud. This is affecting my daily life.,account_balance
I need urgent help — my account balance shows negative even though I have funds deposited. This looks like a system error. I'm considering switching banks over this.,account_balance
I've been a loyal customer for years and now i cannot log in to your mobile banking app. It keeps saying 'invalid credentials' even though my password is correct. I expect a response within 24 hours.,mobile_app_login
I need urgent help — banking app keeps crashing after I tap on 'View Statement'. Other features work fine. I will escalate to the regulator if this is not resolved.,mobile_app_crash
Mobile app is unresponsive after I switch between accounts. I have to reinstall it every time.,mobile_app_crash
"Dear support team, the ATM shows my transaction was successful but didn't give me the cash.",debit_card_atm
I am extremely frustrated because my debit card got stuck in the ATM slot. It won't come out and the screen has gone blank. I will escalate to the regulator if this is not resolved.,debit_card_atm
Online top-up for my ETC card failed but the payment was debited from my bank account.,etc_card_topup
My credit card ending in 6535 was declined at a Shopee store even though I have available credit.,credit_card_declined
I'm contacting you because debit card shows as frozen in the app but I didn't freeze it. Please unblock it.,debit_card_blocked
I'm contacting you because your mobile banking app crashes every time I try to open it on my iPhone 15. I'm considering switching banks over this.,mobile_app_crash
"Dear support team, aTM dispensed short of the requested amount but debited my account for the full amount. I'm considering switching banks over this.",debit_card_atm
This is unacceptable. i was fined for not paying toll because my ETC card wasn't recognized. Please help.,etc_card_toll
"Hi, I'm writing to complain that the app asks for my password then immediately freezes. I have to force close it and start over. I'm considering switching banks over this.",mobile_app_login
"This is my third complaint about this issue. my savings account balance dropped by RM 2,332.18 overnight with no transaction showing on my statement. This is affecting my daily life.",account_balance
"Hi, I'm writing to complain that i've noticed regular small debits from my account that I don't recognize. Possible fraud.",account_balance
Your internet banking website is extremely slow and times out before I can complete any transaction. Please resolve this immediately.,online_banking_access
"Hi, I'm writing to complain that eTC card works at some toll booths but not others. Inconsistent behavior is causing issues.",etc_card_toll
This is unacceptable. i inserted my debit card in your ATM and it got stuck. The machine ate my card.,debit_card_atm
I've been a loyal customer for years and now i'm not receiving the OTP SMS needed to complete my transaction. I've been waiting 30 minutes. I expect a response within 24 hours.,mobile_app_otp
Top-up transaction for my ETC card is showing 'processing' for 48 hours with no update. I expect a response within 24 hours.,etc_card_topup
This is my third complaint about this issue. eTC card reader at the Subang toll failed to scan my card. The barrier didn't open.,etc_card_toll
I can't find the ETC card top-up option in the banking app anymore. It seems to have disappeared. I expect a response within 24 hours.,etc_card_topup
"Hi, I'm writing to complain that the authentication code you sent is 6 digits but the app field only accepts 4 digits.",mobile_app_otp
I am extremely frustrated because my fixed deposit maturity amount was not credited to my account on the due date. I'm considering switching banks over this.,account_balance
The one-time password your app sends has already expired by the time I receive it on my phone. This is affecting my daily life.,mobile_app_otp
Online banking shows my old address and I cannot update my profile. The save button is broken. Please resolve this immediately.,online_banking_access
I am extremely frustrated because internet banking is not loading on my computer. I need to transfer funds urgently. I expect a response within 24 hours.,online_banking_access
The banking app on my OnePlus 12 won't let me sign in. I've tried resetting my password three times but the login still fails.,mobile_app_login
Online banking session times out in 30 seconds even when I'm actively using it. I will escalate to the regulator if this is not resolved.,online_banking_access
The authentication code you sent is 6 digits but the app field only accepts 4 digits.,mobile_app_otp
I've been a loyal customer for years and now i keep getting 'Card declined' error when using my credit card for contactless payments. This is affecting my daily life.,credit_card_declined
I am extremely frustrated because app crashes when I try to upload a photo of my check for mobile deposit. Please resolve this immediately.,mobile_app_crash
The app crashes after the latest update v7.0.4. Please fix this urgently. I expect a response within 24 hours.,mobile_app_crash
"Hi, I'm writing to complain that i see charges on my credit card from a date when the card was in my wallet and unused.",credit_card_billing
"Dear support team, aTM withdrew money from my account but dispensed the wrong amount. I'm considering switching banks over this.",debit_card_atm
This is unacceptable. my credit card bill shows a foreign transaction fee for a purchase I made domestically. I expect a response within 24 hours.,credit_card_billing
"Hi, I'm writing to complain that i returned a product but the refund hasn't appeared on my credit card statement after 3 weeks.",credit_card_billing
This is my third complaint about this issue. app is stuck on the loading screen after I enter my login details. This has happened for two days straight. This is affecting my daily life.,mobile_app_login
I am extremely frustrated because the ATM shows my transaction was successful but didn't give me the cash.,debit_card_atm
Internet banking is not loading on my computer. I need to transfer funds urgently.,online_banking_access
"Dear support team, fund transfer on the mobile banking app shows 'Pending' for over 24 hours. The amount has been deducted.",mobile_app_transfer
I need urgent help — oTP is not being sent to my registered mobile number (358)714-1445. I cannot complete my login. I expect a response within 24 hours.,mobile_app_otp
I need urgent help — i deposited a cheque 5 days ago but it hasn't appeared in my account balance. I expect a response within 24 hours.,account_balance
This is unacceptable. the ATM near KLCC is broken and captured my debit card. Please retrieve it urgently. I'm considering switching banks over this.,debit_card_atm
I need urgent help — the mobile app is saying my OTP is incorrect even though I'm entering it exactly as received.,mobile_app_otp
Mobile app keeps logging me out immediately after I sign in. This is happening on my OnePlus 12. I expect a response within 24 hours.,mobile_app_login
Cannot sign into mobile banking — it keeps asking me to re-register my device even though I've done it multiple times.,mobile_app_login
I'm not getting 2FA codes via your banking app. My phone number is correct in your system. Please resolve this immediately.,mobile_app_otp
This is unacceptable. internet banking is not loading on my computer. I need to transfer funds urgently.,online_banking_access
I am extremely frustrated because the toll plaza scanner rejected my ETC card three times. I had to pay cash as a result.,etc_card_toll
I am extremely frustrated because my credit card ending in 4103 was declined at a Shell store even though I have available credit. Please resolve this immediately.,credit_card_declined
